"Country or Area","Year(s)","Variant","Value"
"Singapore","2092","Constant fertility","4914.658"
"Singapore","2092","Instant replacement","8655.384"
"Singapore","2092","Zero migration","3032.961"
"Singapore","2092","Constant mortality","4926.656"
"Singapore","2092","No change","4329.181"
"Singapore","2092","Momentum","4978.998"
"Singapore","2092","Instant replacement zero migration","5448.466"
"Singapore","2092","Median PI","5515.952"
"Singapore","2092","Upper 80 PI","6230.944"
"Singapore","2092","Lower 80 PI","4621.488"
"Singapore","2092","Upper 95 PI","6626.989"
"Singapore","2092","Lower 95 PI","4272.466"
"Singapore","2091","Medium","5529.074"
"Singapore","2091","High","7070.691"
"Singapore","2091","Low","4286.28"
"Singapore","2091","Constant fertility","4942.122"
"Singapore","2091","Instant replacement","8599.579"
"Singapore","2091","Zero migration","3079.224"
"Singapore","2091","Constant mortality","4941.725"
"Singapore","2091","No change","4358.278"
"Singapore","2091","Momentum","4975.147"
"Singapore","2091","Instant replacement zero migration","5446.236"
"Singapore","2091","Median PI","5529.074"
"Singapore","2091","Upper 80 PI","6238.751"
"Singapore","2091","Lower 80 PI","4658.392"
"Singapore","2091","Upper 95 PI","6622.751"
"Singapore","2091","Lower 95 PI","4309.531"
"Singapore","2090","Medium","5542.95"
"Singapore","2090","High","7050.489"
"Singapore","2090","Low","4321.423"
"Singapore","2090","Constant fertility","4970.293"
"Singapore","2090","Instant replacement","8546.048"
"Singapore","2090","Zero migration","3126.646"
"Singapore","2090","Constant mortality","4957.806"
"Singapore","2090","No change","4388.369"
"Singapore","2090","Momentum","4973.467"
"Singapore","2090","Instant replacement zero migration","5446.181"
"Singapore","2090","Median PI","5542.95"
"Singapore","2090","Upper 80 PI","6239.272"
"Singapore","2090","Lower 80 PI","4697.366"
"Singapore","2090","Upper 95 PI","6616.316"
"Singapore","2090","Lower 95 PI","4345.487"
"Singapore","2089","Medium","5557.491"
"Singapore","2089","High","7031.583"
"Singapore","2089","Low","4357.162"
"Singapore","2089","Constant fertility","4999.08"
"Singapore","2089","Instant replacement","8494.929"
"Singapore","2089","Zero migration","3175.148"
"Singapore","2089","Constant mortality","4974.93"
"Singapore","2089","No change","4419.47"
"Singapore","2089","Momentum","4974.28"
"Singapore","2089","Instant replacement zero migration","5448.479"
"Singapore","2089","Median PI","5557.491"
"Singapore","2089","Upper 80 PI","6239.969"
"Singapore","2089","Lower 80 PI","4733.788"
"Singapore","2089","Upper 95 PI","6616.665"
"Singapore","2089","Lower 95 PI","4381.129"
"Singapore","2088","Medium","5572.726"
"Singapore","2088","High","7014.042"
"Singapore","2088","Low","4393.493"
"Singapore","2088","Constant fertility","5028.41"
"Singapore","2088","Instant replacement","8446.336"
"Singapore","2088","Zero migration","3224.711"
"Singapore","2088","Constant mortality","4993.191"
"Singapore","2088","No change","4451.583"
"Singapore","2088","Momentum","4977.862"
"Singapore","2088","Instant replacement zero migration","5453.292"
"Singapore","2088","Median PI","5572.726"
"Singapore","2088","Upper 80 PI","6244.849"
"Singapore","2088","Lower 80 PI","4763.507"
"Singapore","2088","Upper 95 PI","6614.299"
"Singapore","2088","Lower 95 PI","4410.416"
"Singapore","2087","Medium","5588.666"
"Singapore","2087","High","6997.872"
"Singapore","2087","Low","4430.417"
"Singapore","2087","Constant fertility","5058.265"
"Singapore","2087","Instant replacement","8400.389"
"Singapore","2087","Zero migration","3275.322"
"Singapore","2087","Constant mortality","5012.604"
"Singapore","2087","No change","4484.698"
"Singapore","2087","Momentum","4984.418"
"Singapore","2087","Instant replacement zero migration","5460.752"
"Singapore","2087","Median PI","5588.666"
"Singapore","2087","Upper 80 PI","6252.296"
"Singapore","2087","Lower 80 PI","4787.633"
"Singapore","2087","Upper 95 PI","6603.765"
"Singapore","2087","Lower 95 PI","4441.672"
"Singapore","2086","Medium","5605.212"
"Singapore","2086","High","6982.941"
"Singapore","2086","Low","4467.841"
"Singapore","2086","Constant fertility","5088.576"
"Singapore","2086","Instant replacement","8357.086"
"Singapore","2086","Zero migration","3326.912"
"Singapore","2086","Constant mortality","5033.127"
"Singapore","2086","No change","4518.789"
"Singapore","2086","Momentum","4994.075"
"Singapore","2086","Instant replacement zero migration","5470.904"
"Singapore","2086","Median PI","5605.212"
"Singapore","2086","Upper 80 PI","6261.15"
"Singapore","2086","Lower 80 PI","4814.598"
"Singapore","2086","Upper 95 PI","6601.104"
"Singapore","2086","Lower 95 PI","4479.451"
"Singapore","2085","Medium","5622.316"
"Singapore","2085","High","6969.173"
"Singapore","2085","Low","4505.721"
"Singapore","2085","Constant fertility","5119.29"
"Singapore","2085","Instant replacement","8316.383"
"Singapore","2085","Zero migration","3379.44"
"Singapore","2085","Constant mortality","5054.734"
"Singapore","2085","No change","4553.828"
"Singapore","2085","Momentum","5006.861"
"Singapore","2085","Instant replacement zero migration","5483.734"
"Singapore","2085","Median PI","5622.317"
"Singapore","2085","Upper 80 PI","6272.784"
"Singapore","2085","Lower 80 PI","4845.429"
"Singapore","2085","Upper 95 PI","6608.602"
"Singapore","2085","Lower 95 PI","4518.994"
"Singapore","2084","Medium","5639.88"
"Singapore","2084","High","6956.387"
"Singapore","2084","Low","4543.977"
"Singapore","2084","Constant fertility","5150.385"
"Singapore","2084","Instant replacement","8278.176"
"Singapore","2084","Zero migration","3432.829"
"Singapore","2084","Constant mortality","5077.31"
"Singapore","2084","No change","4589.772"
"Singapore","2084","Momentum","5022.727"
"Singapore","2084","Instant replacement zero migration","5499.158"
"Singapore","2084","Median PI","5639.88"
"Singapore","2084","Upper 80 PI","6279.464"
"Singapore","2084","Lower 80 PI","4874.889"
"Singapore","2084","Upper 95 PI","6609.457"
"Singapore","2084","Lower 95 PI","4554.558"
"Singapore","2083","Medium","5657.915"
"Singapore","2083","High","6944.565"
"Singapore","2083","Low","4582.635"
"Singapore","2083","Constant fertility","5181.843"
"Singapore","2083","Instant replacement","8242.306"
"Singapore","2083","Zero migration","3487.063"
"Singapore","2083","Constant mortality","5100.851"
"Singapore","2083","No change","4626.582"
"Singapore","2083","Momentum","5041.557"
"Singapore","2083","Instant replacement zero migration","5517.036"
"Singapore","2083","Median PI","5657.915"
"Singapore","2083","Upper 80 PI","6285.629"
"Singapore","2083","Lower 80 PI","4908.345"
"Singapore","2083","Upper 95 PI","6607.636"
"Singapore","2083","Lower 95 PI","4590.982"
"Singapore","2082","Medium","5676.525"
"Singapore","2082","High","6933.775"
"Singapore","2082","Low","4621.756"
"Singapore","2082","Constant fertility","5213.642"
"Singapore","2082","Instant replacement","8208.564"
"Singapore","2082","Zero migration","3542.17"
"Singapore","2082","Constant mortality","5125.425"
"Singapore","2082","No change","4664.212"
"Singapore","2082","Momentum","5063.144"
"Singapore","2082","Instant replacement zero migration","5537.172"
"Singapore","2082","Median PI","5676.525"
"Singapore","2082","Upper 80 PI","6295.515"
"Singapore","2082","Lower 80 PI","4945.766"
"Singapore","2082","Upper 95 PI","6608.782"
"Singapore","2082","Lower 95 PI","4634.697"
"Singapore","2081","Medium","5695.77"
"Singapore","2081","High","6924.022"
"Singapore","2081","Low","4661.383"
"Singapore","2081","Constant fertility","5245.773"
"Singapore","2081","Instant replacement","8176.692"
"Singapore","2081","Zero migration","3598.153"
"Singapore","2081","Constant mortality","5151.053"
"Singapore","2081","No change","4702.607"
"Singapore","2081","Momentum","5087.224"
"Singapore","2081","Instant replacement zero migration","5559.314"
"Singapore","2081","Median PI","5695.77"
"Singapore","2081","Upper 80 PI","6305.535"
"Singapore","2081","Lower 80 PI","4981.182"
"Singapore","2081","Upper 95 PI","6609.346"
"Singapore","2081","Lower 95 PI","4681.968"
"Singapore","2080","Medium","5715.498"
"Singapore","2080","High","6915.086"
"Singapore","2080","Low","4701.417"
"Singapore","2080","Constant fertility","5278.179"
"Singapore","2080","Instant replacement","8146.371"
"Singapore","2080","Zero migration","3654.913"
"Singapore","2080","Constant mortality","5177.605"
"Singapore","2080","No change","4741.725"
"Singapore","2080","Momentum","5113.517"
"Singapore","2080","Instant replacement zero migration","5583.146"
"Singapore","2080","Median PI","5715.497"
"Singapore","2080","Upper 80 PI","6316.902"
"Singapore","2080","Lower 80 PI","5012.629"
"Singapore","2080","Upper 95 PI","6609.479"
"Singapore","2080","Lower 95 PI","4721.984"
"Singapore","2079","Medium","5735.623"
"Singapore","2079","High","6906.792"
"Singapore","2079","Low","4741.794"
"Singapore","2079","Constant fertility","5310.819"
"Singapore","2079","Instant replacement","8117.291"
"Singapore","2079","Zero migration","3712.358"
"Singapore","2079","Constant mortality","5204.986"
"Singapore","2079","No change","4781.517"
"Singapore","2079","Momentum","5141.718"
"Singapore","2079","Instant replacement zero migration","5608.344"
"Singapore","2079","Median PI","5735.624"
"Singapore","2079","Upper 80 PI","6324.784"
"Singapore","2079","Lower 80 PI","5041.878"
"Singapore","2079","Upper 95 PI","6607.696"
"Singapore","2079","Lower 95 PI","4762.552"
"Singapore","2078","Medium","5756.184"
"Singapore","2078","High","6899.128"
"Singapore","2078","Low","4782.547"
"Singapore","2078","Constant fertility","5343.671"
"Singapore","2078","Instant replacement","8089.149"
"Singapore","2078","Zero migration","3770.461"
"Singapore","2078","Constant mortality","5233.204"
"Singapore","2078","No change","4821.928"
"Singapore","2078","Momentum","5171.482"
"Singapore","2078","Instant replacement zero migration","5634.58"
"Singapore","2078","Median PI","5756.184"
"Singapore","2078","Upper 80 PI","6331.674"
"Singapore","2078","Lower 80 PI","5074.326"
"Singapore","2078","Upper 95 PI","6602.934"
"Singapore","2078","Lower 95 PI","4802.482"
"Singapore","2077","Medium","5777.011"
"Singapore","2077","High","6891.833"
"Singapore","2077","Low","4823.561"
"Singapore","2077","Constant fertility","5376.703"
"Singapore","2077","Instant replacement","8061.64"
"Singapore","2077","Zero migration","3829.102"
"Singapore","2077","Constant mortality","5262.068"
"Singapore","2077","No change","4862.91"
"Singapore","2077","Momentum","5202.485"
"Singapore","2077","Instant replacement zero migration","5661.542"
"Singapore","2077","Median PI","5777.01"
"Singapore","2077","Upper 80 PI","6342.559"
"Singapore","2077","Lower 80 PI","5110.759"
"Singapore","2077","Upper 95 PI","6600.845"
"Singapore","2077","Lower 95 PI","4834.791"
"Singapore","2076","Medium","5798.091"
"Singapore","2076","High","6884.829"
"Singapore","2076","Low","4864.844"
"Singapore","2076","Constant fertility","5409.919"
"Singapore","2076","Instant replacement","8034.547"
"Singapore","2076","Zero migration","3888.236"
"Singapore","2076","Constant mortality","5291.506"
"Singapore","2076","No change","4904.406"
"Singapore","2076","Momentum","5234.421"
"Singapore","2076","Instant replacement zero migration","5688.97"
"Singapore","2076","Median PI","5798.091"
"Singapore","2076","Upper 80 PI","6355.409"
"Singapore","2076","Lower 80 PI","5148.025"
"Singapore","2076","Upper 95 PI","6602.859"
"Singapore","2076","Lower 95 PI","4875.818"
"Singapore","2075","Medium","5819.517"
"Singapore","2075","High","6878.192"
"Singapore","2075","Low","4906.479"
"Singapore","2075","Constant fertility","5443.311"
"Singapore","2075","Instant replacement","8007.646"
"Singapore","2075","Zero migration","3947.878"
"Singapore","2075","Constant mortality","5321.569"
"Singapore","2075","No change","4946.36"
"Singapore","2075","Momentum","5266.989"
"Singapore","2075","Instant replacement zero migration","5716.583"
"Singapore","2075","Median PI","5819.518"
"Singapore","2075","Upper 80 PI","6368.492"
"Singapore","2075","Lower 80 PI","5186.464"
"Singapore","2075","Upper 95 PI","6604.911"
"Singapore","2075","Lower 95 PI","4920.496"
"Singapore","2074","Medium","5841.307"
"Singapore","2074","High","6871.923"
"Singapore","2074","Low","4948.479"
"Singapore","2074","Constant fertility","5476.836"
"Singapore","2074","Instant replacement","7980.703"
"Singapore","2074","Zero migration","4007.97"
"Singapore","2074","Constant mortality","5352.26"
"Singapore","2074","No change","4988.716"
"Singapore","2074","Momentum","5299.889"
"Singapore","2074","Instant replacement zero migration","5744.099"
"Singapore","2074","Median PI","5841.308"
"Singapore","2074","Upper 80 PI","6378.587"
"Singapore","2074","Lower 80 PI","5222.065"
"Singapore","2074","Upper 95 PI","6604.773"
"Singapore","2074","Lower 95 PI","4959.055"
"Singapore","2073","Medium","5863.386"
"Singapore","2073","High","6865.91"
"Singapore","2073","Low","4990.803"
"Singapore","2073","Constant fertility","5510.462"
"Singapore","2073","Instant replacement","7953.529"
"Singapore","2073","Zero migration","4068.429"
"Singapore","2073","Constant mortality","5383.481"
"Singapore","2073","No change","5031.417"
"Singapore","2073","Momentum","5332.851"
"Singapore","2073","Instant replacement zero migration","5771.276"
"Singapore","2073","Median PI","5863.387"
"Singapore","2073","Upper 80 PI","6385.853"
"Singapore","2073","Lower 80 PI","5257.34"
"Singapore","2073","Upper 95 PI","6606.652"
"Singapore","2073","Lower 95 PI","4995.8"
"Singapore","2072","Medium","5885.535"
"Singapore","2072","High","6859.864"
"Singapore","2072","Low","5033.279"
"Singapore","2072","Constant fertility","5544.102"
"Singapore","2072","Instant replacement","7925.895"
"Singapore","2072","Zero migration","4129.068"
"Singapore","2072","Constant mortality","5415.033"
"Singapore","2072","No change","5074.395"
"Singapore","2072","Momentum","5365.617"
"Singapore","2072","Instant replacement zero migration","5797.827"
"Singapore","2072","Median PI","5885.536"
"Singapore","2072","Upper 80 PI","6392.053"
"Singapore","2072","Lower 80 PI","5294.303"
"Singapore","2072","Upper 95 PI","6615.329"
"Singapore","2072","Lower 95 PI","5035.504"
"Singapore","2071","Medium","5907.684"
"Singapore","2071","High","6853.694"
"Singapore","2071","Low","5075.845"
"Singapore","2071","Constant fertility","5577.698"
"Singapore","2071","Instant replacement","7897.62"
"Singapore","2071","Zero migration","4189.784"
"Singapore","2071","Constant mortality","5446.841"
"Singapore","2071","No change","5117.593"
"Singapore","2071","Momentum","5397.94"
"Singapore","2071","Instant replacement zero migration","5823.508"
"Singapore","2071","Median PI","5907.684"
"Singapore","2071","Upper 80 PI","6400.794"
"Singapore","2071","Lower 80 PI","5333.234"
"Singapore","2071","Upper 95 PI","6623.393"
"Singapore","2071","Lower 95 PI","5078.905"
"Singapore","2070","Medium","5929.935"
"Singapore","2070","High","6847.538"
"Singapore","2070","Low","5118.573"
"Singapore","2070","Constant fertility","5611.236"
"Singapore","2070","Instant replacement","7868.587"
"Singapore","2070","Zero migration","4250.595"
"Singapore","2070","Constant mortality","5478.967"
"Singapore","2070","No change","5160.958"
"Singapore","2070","Momentum","5429.605"
"Singapore","2070","Instant replacement zero migration","5848.133"
"Singapore","2070","Median PI","5929.935"
"Singapore","2070","Upper 80 PI","6411.913"
"Singapore","2070","Lower 80 PI","5372.577"
"Singapore","2070","Upper 95 PI","6627.648"
"Singapore","2070","Lower 95 PI","5121.494"
"Singapore","2069","Medium","5952.202"
"Singapore","2069","High","6841.319"
"Singapore","2069","Low","5161.394"
"Singapore","2069","Constant fertility","5644.671"
"Singapore","2069","Instant replacement","7838.669"
"Singapore","2069","Zero migration","4311.412"
"Singapore","2069","Constant mortality","5511.32"
"Singapore","2069","No change","5204.432"
"Singapore","2069","Momentum","5460.403"
"Singapore","2069","Instant replacement zero migration","5871.52"
"Singapore","2069","Median PI","5952.202"
"Singapore","2069","Upper 80 PI","6425.457"
"Singapore","2069","Lower 80 PI","5409.843"
"Singapore","2069","Upper 95 PI","6636.107"
"Singapore","2069","Lower 95 PI","5165.129"
"Singapore","2068","Medium","5974.448"
"Singapore","2068","High","6835.021"
"Singapore","2068","Low","5204.266"
"Singapore","2068","Constant fertility","5677.992"
"Singapore","2068","Instant replacement","7807.811"
"Singapore","2068","Zero migration","4372.172"
"Singapore","2068","Constant mortality","5543.829"
"Singapore","2068","No change","5247.974"
"Singapore","2068","Momentum","5490.178"
"Singapore","2068","Instant replacement zero migration","5893.54"
"Singapore","2068","Median PI","5974.448"
"Singapore","2068","Upper 80 PI","6439.647"
"Singapore","2068","Lower 80 PI","5447.794"
"Singapore","2068","Upper 95 PI","6645.357"
"Singapore","2068","Lower 95 PI","5210.722"
"Singapore","2067","Medium","5996.711"
"Singapore","2067","High","6828.764"
"Singapore","2067","Low","5247.168"
"Singapore","2067","Constant fertility","5711.134"
"Singapore","2067","Instant replacement","7775.94"
"Singapore","2067","Zero migration","4432.847"
"Singapore","2067","Constant mortality","5576.55"
"Singapore","2067","No change","5291.535"
"Singapore","2067","Momentum","5518.819"
"Singapore","2067","Instant replacement zero migration","5914.059"
"Singapore","2067","Median PI","5996.711"
"Singapore","2067","Upper 80 PI","6449.584"
"Singapore","2067","Lower 80 PI","5482.688"
"Singapore","2067","Upper 95 PI","6657.63"
"Singapore","2067","Lower 95 PI","5254.203"
"Singapore","2066","Medium","6018.953"
"Singapore","2066","High","6822.592"
"Singapore","2066","Low","5290.04"
"Singapore","2066","Constant fertility","5744.041"
"Singapore","2066","Instant replacement","7743.037"
"Singapore","2066","Zero migration","4493.39"
"Singapore","2066","Constant mortality","5609.456"
"Singapore","2066","No change","5335.057"
"Singapore","2066","Momentum","5546.253"
"Singapore","2066","Instant replacement zero migration","5933.014"
"Singapore","2066","Median PI","6018.953"
"Singapore","2066","Upper 80 PI","6457.479"
"Singapore","2066","Lower 80 PI","5515.835"
"Singapore","2066","Upper 95 PI","6674.848"
"Singapore","2066","Lower 95 PI","5295.697"
"Singapore","2065","Medium","6041.188"
"Singapore","2065","High","6816.584"
"Singapore","2065","Low","5332.859"
"Singapore","2065","Constant fertility","5776.739"
"Singapore","2065","Instant replacement","7709.196"
"Singapore","2065","Zero migration","4553.801"
"Singapore","2065","Constant mortality","5642.479"
"Singapore","2065","No change","5378.506"
"Singapore","2065","Momentum","5572.456"
"Singapore","2065","Instant replacement zero migration","5950.454"
"Singapore","2065","Median PI","6041.188"
"Singapore","2065","Upper 80 PI","6466.588"
"Singapore","2065","Lower 80 PI","5554.238"
"Singapore","2065","Upper 95 PI","6686.727"
"Singapore","2065","Lower 95 PI","5336.672"
"Singapore","2064","Medium","6063.338"
"Singapore","2064","High","6810.76"
"Singapore","2064","Low","5375.525"
"Singapore","2064","Constant fertility","5809.198"
"Singapore","2064","Instant replacement","7674.507"
"Singapore","2064","Zero migration","4614.012"
"Singapore","2064","Constant mortality","5675.543"
"Singapore","2064","No change","5421.851"
"Singapore","2064","Momentum","5597.463"
"Singapore","2064","Instant replacement zero migration","5966.43"
"Singapore","2064","Median PI","6063.338"
"Singapore","2064","Upper 80 PI","6479.062"
"Singapore","2064","Lower 80 PI","5593.424"
"Singapore","2064","Upper 95 PI","6695.173"
"Singapore","2064","Lower 95 PI","5379.341"
"Singapore","2063","Medium","6085.275"
"Singapore","2063","High","6805.066"
"Singapore","2063","Low","5417.88"
"Singapore","2063","Constant fertility","5841.372"
"Singapore","2063","Instant replacement","7639.128"
"Singapore","2063","Zero migration","4673.917"
"Singapore","2063","Constant mortality","5708.551"
"Singapore","2063","No change","5465.065"
"Singapore","2063","Momentum","5621.423"
"Singapore","2063","Instant replacement zero migration","5981.066"
"Singapore","2063","Median PI","6085.274"
"Singapore","2063","Upper 80 PI","6491.808"
"Singapore","2063","Lower 80 PI","5630.502"
"Singapore","2063","Upper 95 PI","6705.468"
"Singapore","2063","Lower 95 PI","5420.805"
"Singapore","2062","Medium","6107.035"
"Singapore","2062","High","6799.677"
"Singapore","2062","Low","5459.884"
"Singapore","2062","Constant fertility","5873.226"
"Singapore","2062","Instant replacement","7603.325"
"Singapore","2062","Zero migration","4733.522"
"Singapore","2062","Constant mortality","5741.52"
"Singapore","2062","No change","5508.1"
"Singapore","2062","Momentum","5644.571"
"Singapore","2062","Instant replacement zero migration","5994.611"
"Singapore","2062","Median PI","6107.036"
"Singapore","2062","Upper 80 PI","6504.346"
"Singapore","2062","Lower 80 PI","5667.877"
"Singapore","2062","Upper 95 PI","6710.027"
"Singapore","2062","Lower 95 PI","5462.286"
"Singapore","2061","Medium","6128.514"
"Singapore","2061","High","6794.6"
"Singapore","2061","Low","5501.402"
"Singapore","2061","Constant fertility","5904.736"
"Singapore","2061","Instant replacement","7567.441"
"Singapore","2061","Zero migration","4792.748"
"Singapore","2061","Constant mortality","5774.338"
"Singapore","2061","No change","5550.917"
"Singapore","2061","Momentum","5667.219"
"Singapore","2061","Instant replacement zero migration","6007.401"
"Singapore","2061","Median PI","6128.514"
"Singapore","2061","Upper 80 PI","6517.925"
"Singapore","2061","Lower 80 PI","5706.84"
"Singapore","2061","Upper 95 PI","6713.637"
"Singapore","2061","Lower 95 PI","5506.726"
"Singapore","2060","Medium","6149.811"
"Singapore","2060","High","6790.057"
"Singapore","2060","Low","5542.465"
"Singapore","2060","Constant fertility","5935.894"
"Singapore","2060","Instant replacement","7531.891"
"Singapore","2060","Zero migration","4851.662"
"Singapore","2060","Constant mortality","5807.078"
"Singapore","2060","No change","5593.488"
"Singapore","2060","Momentum","5689.755"
"Singapore","2060","Instant replacement zero migration","6019.858"
"Singapore","2060","Median PI","6149.812"
"Singapore","2060","Upper 80 PI","6529.635"
"Singapore","2060","Lower 80 PI","5745.893"
"Singapore","2060","Upper 95 PI","6717.936"
"Singapore","2060","Lower 95 PI","5546.83"
"Singapore","2059","Medium","6170.998"
"Singapore","2059","High","6786.237"
"Singapore","2059","Low","5583.059"
"Singapore","2059","Constant fertility","5966.614"
"Singapore","2059","Instant replacement","7497.042"
"Singapore","2059","Zero migration","4910.273"
"Singapore","2059","Constant mortality","5839.847"
"Singapore","2059","No change","5635.769"
"Singapore","2059","Momentum","5712.602"
"Singapore","2059","Instant replacement zero migration","6032.363"
"Singapore","2059","Median PI","6170.997"
"Singapore","2059","Upper 80 PI","6538.019"
"Singapore","2059","Lower 80 PI","5779.482"
"Singapore","2059","Upper 95 PI","6723.15"
"Singapore","2059","Lower 95 PI","5582.369"
"Singapore","2058","Medium","6191.813"
"Singapore","2058","High","6782.928"
"Singapore","2058","Low","5622.929"
"Singapore","2058","Constant fertility","5996.804"
"Singapore","2058","Instant replacement","7463.279"
"Singapore","2058","Zero migration","4968.386"
"Singapore","2058","Constant mortality","5872.436"
"Singapore","2058","No change","5677.707"
"Singapore","2058","Momentum","5736.194"
"Singapore","2058","Instant replacement zero migration","6045.333"
"Singapore","2058","Median PI","6191.812"
"Singapore","2058","Upper 80 PI","6545.985"
"Singapore","2058","Lower 80 PI","5810.92"
"Singapore","2058","Upper 95 PI","6730.86"
"Singapore","2058","Lower 95 PI","5617.541"
"Singapore","2057","Medium","6212.227"
"Singapore","2057","High","6780.167"
"Singapore","2057","Low","5662.02"
"Singapore","2057","Constant fertility","6026.434"
"Singapore","2057","Instant replacement","7431.083"
"Singapore","2057","Zero migration","5025.975"
"Singapore","2057","Constant mortality","5904.781"
"Singapore","2057","No change","5719.243"
"Singapore","2057","Momentum","5761.001"
"Singapore","2057","Instant replacement zero migration","6059.279"
"Singapore","2057","Median PI","6212.228"
"Singapore","2057","Upper 80 PI","6555.103"
"Singapore","2057","Lower 80 PI","5844.062"
"Singapore","2057","Upper 95 PI","6736.395"
"Singapore","2057","Lower 95 PI","5650.021"
"Singapore","2056","Medium","6232.164"
"Singapore","2056","High","6777.913"
"Singapore","2056","Low","5700.236"
"Singapore","2056","Constant fertility","6055.434"
"Singapore","2056","Instant replacement","7400.877"
"Singapore","2056","Zero migration","5082.961"
"Singapore","2056","Constant mortality","5936.806"
"Singapore","2056","No change","5760.309"
"Singapore","2056","Momentum","5787.493"
"Singapore","2056","Instant replacement zero migration","6074.655"
"Singapore","2056","Median PI","6232.164"
"Singapore","2056","Upper 80 PI","6566.379"
"Singapore","2056","Lower 80 PI","5879.426"
"Singapore","2056","Upper 95 PI","6741.785"
"Singapore","2056","Lower 95 PI","5685.639"
"Singapore","2055","Medium","6251.491"
"Singapore","2055","High","6776.037"
"Singapore","2055","Low","5737.44"
"Singapore","2055","Constant fertility","6083.688"
"Singapore","2055","Instant replacement","7372.964"
"Singapore","2055","Zero migration","5139.216"
"Singapore","2055","Constant mortality","5968.398"
"Singapore","2055","No change","5800.809"
"Singapore","2055","Momentum","5816.048"
"Singapore","2055","Instant replacement zero migration","6091.822"
"Singapore","2055","Median PI","6251.491"
"Singapore","2055","Upper 80 PI","6577.499"
"Singapore","2055","Lower 80 PI","5914.561"
"Singapore","2055","Upper 95 PI","6747.285"
"Singapore","2055","Lower 95 PI","5724.532"
"Singapore","2054","Medium","6270.241"
"Singapore","2054","High","6774.565"
"Singapore","2054","Low","5773.668"
"Singapore","2054","Constant fertility","6111.118"
"Singapore","2054","Instant replacement","7347.578"
"Singapore","2054","Zero migration","5194.752"
"Singapore","2054","Constant mortality","5999.577"
"Singapore","2054","No change","5840.645"
"Singapore","2054","Momentum","5846.915"
"Singapore","2054","Instant replacement zero migration","6111.073"
"Singapore","2054","Median PI","6270.241"
"Singapore","2054","Upper 80 PI","6586.373"
"Singapore","2054","Lower 80 PI","5945.645"
"Singapore","2054","Upper 95 PI","6752.384"
"Singapore","2054","Lower 95 PI","5763.336"
"Singapore","2053","Medium","6288.386"
"Singapore","2053","High","6773.414"
"Singapore","2053","Low","5808.909"
"Singapore","2053","Constant fertility","6137.604"
"Singapore","2053","Instant replacement","7324.772"
"Singapore","2053","Zero migration","5249.514"
"Singapore","2053","Constant mortality","6030.32"
"Singapore","2053","No change","5879.715"
"Singapore","2053","Momentum","5880.203"
"Singapore","2053","Instant replacement zero migration","6132.506"
"Singapore","2053","Median PI","6288.386"
"Singapore","2053","Upper 80 PI","6595.221"
"Singapore","2053","Lower 80 PI","5975.338"
"Singapore","2053","Upper 95 PI","6752.327"
"Singapore","2053","Lower 95 PI","5800.982"
"Singapore","2052","Medium","6305.655"
"Singapore","2052","High","6772.228"
"Singapore","2052","Low","5842.936"
"Singapore","2052","Constant fertility","6163.024"
"Singapore","2052","Instant replacement","7304.404"
"Singapore","2052","Zero migration","5303.283"
"Singapore","2052","Constant mortality","6060.351"
"Singapore","2052","No change","5917.886"
"Singapore","2052","Momentum","5915.824"
"Singapore","2052","Instant replacement zero migration","6156.042"
"Singapore","2052","Median PI","6305.656"
"Singapore","2052","Upper 80 PI","6602.247"
"Singapore","2052","Lower 80 PI","6003.837"
"Singapore","2052","Upper 95 PI","6750.181"
"Singapore","2052","Lower 95 PI","5836.969"
"Singapore","2051","Medium","6321.94"
"Singapore","2051","High","6770.802"
"Singapore","2051","Low","5875.688"
"Singapore","2051","Constant fertility","6187.258"
"Singapore","2051","Instant replacement","7286.129"
"Singapore","2051","Zero migration","5355.963"
"Singapore","2051","Constant mortality","6089.555"
"Singapore","2051","No change","5955.024"
"Singapore","2051","Momentum","5953.463"
"Singapore","2051","Instant replacement zero migration","6181.387"
"Singapore","2051","Median PI","6321.94"
"Singapore","2051","Upper 80 PI","6606.217"
"Singapore","2051","Lower 80 PI","6029.12"
"Singapore","2051","Upper 95 PI","6751.658"
"Singapore","2051","Lower 95 PI","5874.097"
"Singapore","2050","Medium","6337.235"
"Singapore","2050","High","6769.005"
"Singapore","2050","Low","5907.207"
"Singapore","2050","Constant fertility","6210.186"
"Singapore","2050","Instant replacement","7269.399"
"Singapore","2050","Zero migration","5407.517"
"Singapore","2050","Constant mortality","6117.904"
"Singapore","2050","No change","5990.989"
"Singapore","2050","Momentum","5992.6"
"Singapore","2050","Instant replacement zero migration","6208.027"
"Singapore","2050","Median PI","6337.235"
"Singapore","2050","Upper 80 PI","6608.857"
"Singapore","2050","Lower 80 PI","6053.155"
"Singapore","2050","Upper 95 PI","6751.233"
"Singapore","2050","Lower 95 PI","5907.8"
"Singapore","2049","Medium","6351.377"
"Singapore","2049","High","6766.538"
"Singapore","2049","Low","5937.366"
"Singapore","2049","Constant fertility","6231.7"
"Singapore","2049","Instant replacement","7253.555"
"Singapore","2049","Zero migration","5457.8"
"Singapore","2049","Constant mortality","6145.197"
"Singapore","2049","No change","6025.642"
"Singapore","2049","Momentum","6032.573"
"Singapore","2049","Instant replacement zero migration","6235.346"
"Singapore","2049","Median PI","6351.377"
